股票,市场,名称,行业,行业模型,核心指标,PE,PB,10年ROE,ROE波动,5年平均FCF,资产负债率,商誉占比,利息覆盖倍数,分红稳定性,5年营收CAGR,数据年数,缺失字段数,数据质量分,数据质量,杠杆风险,结果,分数,原因
AQB,US,"AquaBounty Technologies, Inc. - Common Stock",Farm Products,通用,ROE、现金流、资产负债率,-,-1.86,1.9%,783.9%,-66133942.00,118.3%,-,-9.82,未分红/不适用,-,4,6,80,Medium,低,排除,0,PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；资产负债率过高；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
AQMS,US,"Aqua Metals, Inc. - Common Stock",Waste Management,通用,ROE、现金流、资产负债率,-,0.94,-117.5%,40.8%,-16173500.00,25.0%,-,-32.95,未分红/不适用,-,4,6,80,Medium,低,排除,0,PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
AQST,US,"Aquestive Therapeutics, Inc. - Common Stock",Drug Manufacturers - Specialty & Generic,通用,ROE、现金流、资产负债率,-,-17.14,93.9%,106.8%,-27157500.00,121.0%,-,-3.90,未分红/不适用,-2.2%,4,6,80,Medium,低,排除,0,PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；近5年自由现金流多次为负；资产负债率过高；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
ARAI,US,Arrive AI Inc. - Common Stock,Scientific & Technical Instruments,通用,ROE、现金流、资产负债率,-,9.93,343.7%,888.3%,-4084522.25,77.4%,-,-23.09,未分红/不适用,-,4,6,80,Medium,中,排除,0,10年内亏损年份过多；10年ROE波动较大；近5年自由现金流多次为负；资产负债率偏高；利息覆盖倍数过低；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
ARAY,US,Accuray Incorporated - Common Stock,Medical Devices,通用,ROE、现金流、资产负债率,-,0.81,-15.9%,13.9%,-6356750.00,82.7%,12.3%,1.09,未分红/不适用,2.2%,4,6,80,Medium,中,排除,0,PB低但近5年出现亏损；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；资产负债率偏高；利息覆盖倍数过低；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
ARBB,US,ARB IOT Group Limited - Ordinary Shares,Information Technology Services,科技,营收增长、自由现金流、研发投入效率,-,0.18,8.9%,21.3%,-32588475.67,-,-,-,未分红/不适用,5.0%,4,6,80,Medium,未知,排除,15,科技公司自由现金流为负；PB低但近5年出现亏损；10年ROE波动较大；10年净利润波动较大；数据质量为Medium，筛选结果置信度中等
ARBE,US,Arbe Robotics Ltd. - Ordinary Shares,Scientific & Technical Instruments,通用,ROE、现金流、资产负债率,-,3.18,-130.7%,60.6%,-36648250.00,46.4%,-,-,未分红/不适用,-33.7%,4,6,80,Medium,低,排除,0,10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；近5年营收明显下滑；数据质量为Medium，筛选结果置信度中等
ARCB,US,ArcBest Corporation - Common Stock,Trucking,通用,ROE、现金流、资产负债率,48.73,2.06,14.9%,8.8%,135529000.00,47.2%,12.4%,7.72,未分红/不适用,-7.3%,4,6,80,Medium,低,警惕,85,近5年营收增长偏弱；数据质量为Medium，筛选结果置信度中等
ARCT,US,Arcturus Therapeutics Holdings Inc. - Common Stock,Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,1.16,-17.9%,17.5%,-32907250.00,21.1%,-,-7308.22,未分红/不适用,-31.1%,4,6,80,Medium,低,排除,0,科技公司营收增长转负；科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；近5年营收明显下滑；数据质量为Medium，筛选结果置信度中等
ARDX,US,"Ardelyx, Inc. - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,10.73,-41.9%,19.2%,-62488750.00,66.7%,-,-1.14,未分红/不适用,98.4%,4,6,80,Medium,中,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
AREC,US,American Resources Corporation - Class A Common Stock,Coking Coal,周期,利润波动、ROE波动、资本开支周期,-,-2.46,254.0%,802.2%,-25866352.67,139.4%,-,-3.90,未分红/不适用,-63.3%,4,0,80,Medium,低,排除,0,周期行业ROE波动显著；PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；近5年自由现金流多次为负；资产负债率过高；利息覆盖倍数过低；近5年营收明显下滑；数据质量为Medium，筛选结果置信度中等
ARHS,US,"Arhaus, Inc. - Class A Common Stock",Specialty Retail,消费,ROE、毛利率稳定性、分红稳定性,12.51,2.23,34.5%,22.3%,48939250.00,70.0%,0.8%,-,未分红/不适用,3.9%,4,6,80,Medium,中,警惕,55,10年ROE波动较大；资产负债率偏高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
ARKO,US,ARKO Corp. - Common Stock,Specialty Retail,消费,ROE、毛利率稳定性、分红稳定性,35.65,2.02,9.9%,6.1%,77132500.00,89.6%,8.5%,1.31,未分红/不适用,-5.8%,4,6,80,Medium,中,排除,0,消费公司长期ROE不够突出；资产负债率过高；利息覆盖倍数过低；近5年营收增长偏弱；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
ARKR,US,Ark Restaurants Corp. - Common Stock,Restaurants,通用,ROE、现金流、资产负债率,-,0.73,-10.0%,20.7%,5680250.00,75.9%,0.0%,-8.27,未分红/不适用,-3.4%,4,6,80,Medium,中,排除,0,PB低但近5年出现亏损；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；资产负债率偏高；利息覆盖倍数过低；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
ARLP,US,"Alliance Resource Partners, L.P. - Common Units Representing Limited Partnership Interests",Thermal Coal,周期,利润波动、ROE波动、资本开支周期,13.30,1.84,-,-,416574750.00,34.8%,-,9.46,未分红/不适用,-3.2%,4,6,80,Medium,未知,通过,85,数据质量为Medium，筛选结果置信度中等
AROW,US,Arrow Financial Corporation - Common Stock,Banks - Regional,银行,不良率、拨备覆盖、资本充足率,11.56,1.34,9.8%,2.9%,31006250.00,90.3%,0.5%,-,未分红/不适用,3.5%,4,6,80,Medium,中,排除,30,银行需补充不良率/拨备/资本充足率专项数据；资产负债率过高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
ARQ,US,"Arq, Inc. - Common Stock",Pollution & Treatment Controls,通用,ROE、现金流、资产负债率,-,0.67,-11.7%,13.2%,-36285750.00,27.2%,-,-20.48,未分红/不适用,5.3%,4,6,80,Medium,低,排除,0,PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
ARQQ,US,Arqit Quantum Inc. - Ordinary Shares,Software - Infrastructure,科技,营收增长、自由现金流、研发投入效率,-,7.79,-159.9%,234.6%,-41913750.00,36.4%,-,-782.67,未分红/不适用,-58.1%,4,6,80,Medium,低,排除,0,科技公司营收增长转负；科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；近5年营收明显下滑；数据质量为Medium，筛选结果置信度中等
ARQT,US,"Arcutis Biotherapeutics, Inc. - Common stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,14.22,-135.4%,121.3%,-165523750.00,56.2%,-,-0.24,未分红/不适用,367.3%,4,6,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
ARRY,US,"Array Technologies, Inc. - Common Stock",Solar,通用,ROE、现金流、资产负债率,-,-6.18,-19.9%,45.6%,140263000.00,82.1%,9.3%,-0.07,未分红/不适用,-7.8%,4,6,80,Medium,中,排除,0,PB低但近5年出现亏损；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；资产负债率偏高；利息覆盖倍数过低；近5年营收增长偏弱；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
ARTL,US,"Artelo Biosciences, Inc. - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,-1.24,134.4%,600.0%,-,145.4%,-,-45.49,未分红/不适用,-,4,6,80,Medium,低,排除,0,PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；资产负债率过高；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
ARTNA,US,Artesian Resources Corporation - Class A Non-Voting Common Stock,Utilities - Regulated Water,通用,ROE、现金流、资产负债率,14.27,1.31,8.6%,1.0%,-20540500.00,70.6%,0.2%,4.53,未分红/不适用,4.5%,4,6,80,Medium,中,警惕,55,近5年自由现金流多次为负；资产负债率偏高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
ARTV,US,"Artiva Biotherapeutics, Inc. - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,2.36,-11.0%,53.5%,-60707000.00,16.0%,-,-,未分红/不适用,-,4,6,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；数据质量为Medium，筛选结果置信度中等
ARTW,US,"Art's-Way Manufacturing Co., Inc. - Common Stock",Farm & Heavy Construction Machinery,周期,利润波动、ROE波动、资本开支周期,10.40,0.99,3.4%,3.0%,-311118.75,40.8%,-,4.92,未分红/不适用,-3.6%,4,6,80,Medium,低,排除,30,10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；数据质量为Medium，筛选结果置信度中等
ARVN,US,"Arvinas, Inc. - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,1.57,-39.9%,16.6%,-291950000.00,39.6%,-,-,未分红/不适用,26.0%,4,6,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；数据质量为Medium，筛选结果置信度中等
ARWR,US,"Arrowhead Pharmaceuticals, Inc. - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,18.24,-110.9%,144.9%,-241742250.00,63.7%,-,1.58,未分红/不适用,50.5%,4,6,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数偏低；数据质量为Medium，筛选结果置信度中等
ARXS,US,"Arxis, Inc. - Class A Common Stock",Aerospace & Defense,通用,ROE、现金流、资产负债率,-,-,-1.5%,0.5%,76802333.33,39.1%,39.8%,0.64,未分红/不适用,94.2%,2,3,40,Low,低,数据不足,0,10年内亏损年份过多；长期ROE低于5%；商誉占比偏高；利息覆盖倍数过低；数据年数不足，无法进行可靠筛选
ASBP,US,"Aspire Biopharma Holdings, Inc.  - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,-,-0.11,4.4%,634.2%,-2551388.50,585.9%,-,-1.87,未分红/不适用,-,4,0,80,Medium,低,排除,0,科技公司自由现金流为负；PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；资产负债率过高；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
ASLE,US,AerSale Corporation - Common Stock,Airports & Air Services,通用,ROE、现金流、资产负债率,30.76,0.72,3.0%,4.8%,-63068250.00,33.7%,3.1%,-,未分红/不适用,-6.4%,4,6,80,Medium,低,排除,0,PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；近5年营收增长偏弱；数据质量为Medium，筛选结果置信度中等
ASMB,US,"Assembly Biosciences, Inc. - Common Stock",Biotechnology,科技,营收增长、自由现金流、研发投入效率,378.75,2.42,-96.2%,64.1%,-38595250.00,19.7%,-,-,未分红/不适用,-,4,6,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；长期ROE低于5%；近5年自由现金流多次为负；数据质量为Medium，筛选结果置信度中等
ASML,US,ASML Holding N.V. - New York Registry Shares,Semiconductor Equipment & Materials,科技,营收增长、自由现金流、研发投入效率,52.09,1387.98,53.0%,10.1%,-,61.2%,9.1%,97.42,未分红/不适用,15.6%,4,10,80,Medium,低,通过,85,数据质量为Medium，筛选结果置信度中等
ASND,US,Ascendis Pharma A/S - Ordinary Share,Biotechnology,科技,营收增长、自由现金流、研发投入效率,27.61,26.67,151.7%,266.9%,-310550750.00,112.5%,0.3%,-1.64,未分红/不适用,141.4%,4,6,80,Medium,低,排除,0,科技公司自由现金流为负；10年内亏损年份过多；10年ROE波动较大；近5年自由现金流多次为负；资产负债率过高；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
ASO,US,"Academy Sports and Outdoors, Inc. - Common Stock",Specialty Retail,消费,ROE、毛利率稳定性、分红稳定性,9.22,1.53,25.8%,9.3%,329945250.00,58.9%,16.3%,14.42,未分红/不适用,-1.8%,4,6,80,Medium,低,通过,85,数据质量为Medium，筛选结果置信度中等
ASPI,US,ASP Isotopes Inc. - Common Stock,Chemicals,周期,利润波动、ROE波动、资本开支周期,-,3.33,-75.9%,21.6%,-22664698.00,47.2%,1.7%,-276.50,未分红/不适用,-,4,6,80,Medium,低,排除,0,周期行业ROE波动显著；周期行业利润弹性过大；10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；近5年自由现金流多次为负；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
ASPS,US,Altisource Portfolio Solutions S.A. - Common Stock,Real Estate Services,地产,净负债率、现金短债比、资产负债率,7.78,-0.66,27.7%,22.0%,-18637666.67,178.3%,40.0%,-0.16,未分红/不适用,3.7%,4,6,80,Medium,低,排除,0,地产需补充净负债率/现金短债比专项数据；地产资产负债率偏高；PB低但近5年出现亏损；PB低但近5年经营现金流多次为负；10年内亏损年份过多；10年ROE波动较大；近5年自由现金流多次为负；资产负债率过高；商誉占比过高；利息覆盖倍数过低；数据质量为Medium，筛选结果置信度中等
ASRT,US,"Assertio Holdings, Inc. - Common Stock",Drug Manufacturers - Specialty & Generic,通用,ROE、现金流、资产负债率,-,1.59,-60.5%,125.1%,63650000.00,64.8%,-,-10.52,未分红/不适用,-8.7%,4,6,80,Medium,低,排除,0,10年内亏损年份过多；10年ROE波动较大；10年净利润波动较大；长期ROE低于5%；利息覆盖倍数过低；近5年营收增长偏弱；数据质量为Medium，筛选结果置信度中等
ASRV,US,AmeriServ Financial Inc. - Common Stock,Banks - Regional,银行,不良率、拨备覆盖、资本充足率,11.73,0.54,3.0%,4.4%,2768750.00,91.8%,0.9%,-,未分红/不适用,1.1%,4,6,80,Medium,中,排除,0,银行需补充不良率/拨备/资本充足率专项数据；PB低但近5年出现亏损；10年净利润波动较大；长期ROE低于5%；资产负债率过高；资产负债率相对偏高；数据质量为Medium，筛选结果置信度中等
